"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"V17"	"V18"	"V19"	"V20"	"V21"	"V22"	"V23"	"V24"	"V25"	"V26"	"V27"	"V28"	"V29"	"V30"	"V31"	"V32"	"V33"	"V34"	"V35"	"V36"	"V37"	"V38"	"V39"	"V40"	"V41"	"V42"	"V43"	"V44"	"V45"	"V46"	"V47"	"V48"	"V49"	"V50"	"V51"	"V52"	"V53"	"V54"	"V55"	"V56"	"V57"	"V58"	"V59"	"V60"	"V61"	"V62"	"V63"	"V64"	"V65"	"V66"	"V67"	"V68"	"V69"	"V70"	"V71"	"V72"	"V73"	"V74"	"V75"	"V76"	"V77"	"V78"	"V79"	"V80"	"V81"	"V82"	"V83"	"V84"	"V85"	"V86"	"V87"	"V88"	"V89"	"V90"	"V91"	"V92"	"V93"	"V94"	"V95"	"V96"	"V97"	"V98"	"V99"	"V100"	"V101"	"V102"	"V103"	"V104"	"V105"	"V106"	"V107"	"V108"	"V109"	"V110"	"V111"	"V112"	"V113"	"V114"	"V115"	"V116"	"V117"	"V118"	"V119"	"V120"	"V121"	"V122"	"V123"	"V124"	"V125"	"V126"	"V127"	"V128"	"V129"	"V130"	"V131"	"V132"	"V133"	"V134"	"V135"	"V136"	"V137"	"V138"	"V139"	"V140"	"V141"	"V142"	"V143"	"V144"	"V145"	"V146"	"V147"	"V148"	"V149"	"V150"	"V151"	"V152"	"V153"	"V154"	"V155"	"V156"	"V157"	"V158"	"V159"
"Aca_lat_b___Aca_lat_c___Aca_lat_d__+1___reversed_"	-0.185599112741822	-0.0198312862634174	-0.0446298527643055	0.20755808445181	-0.0636764778338089	0.0720654630746579	-0.0276350409759117	0.121949935907951	-0.0770218313857112	0.0586509088269382	0.0812182591232159	-0.0367622032856626	0.0567343334377335	-0.00641199875180608	0.0271604908627121	-0.00902336273398429	0.0165679329946493	-0.0165967382466441	0.00507680591816822	0.0129944819092959	-0.0496611252979142	0.00969484266757875	-0.0176680399055017	0.030639960136396	-0.0175989430535141	0.0189063629715783	-0.000120532796845818	0.011475395795504	-0.0196391813034	0.00225025595022023	-0.0096642472809739	0.0168405500751396	-0.00216714691430833	0.00431127294239136	-0.0379846321625739	0.0118469661619718	-0.016223328433991	0.00375766109531255	-0.00786279171177834	0.0236301561721888	-0.00339204767514589	0.0133904480174958	-0.00172344720372215	-0.000732095473160181	-0.0211551648259579	0.0239928762647872	-0.0161129506099809	-0.00960265745313194	0.00248960416136844	0.00760692221987775	-0.0107299118369617	-0.00428693064342213	0.0114277064807477	0.012497708413732	-0.00970855546938475	-0.00583586709231721	-0.00136103702033469	-0.0058562871650326	0.00676766872453327	0.00651684190502906	-0.017847950395799	0.00263476486939501	0.000707843956677647	0.0282802008674888	-0.00925182856349707	-0.00379137250646429	-0.00275722531796633	-0.007941017609625	0.0102380114477449	0.00143464454451958	0.0117963847967868	-0.0097460528524044	-0.00616604853929111	-0.00827839478721697	-0.00272706097779671	0.0108737345759443	0.0178283853872766	0.01967796072676	-0.0256343059953345	-0.00505297174562042	-0.0129329400004031	0.00453477560544898	0.0185092910937036	0.00212660144599438	0.0500486907135608	-0.0398142094392106	-0.0239596772840451	0.0192610022514149	0.0193452768529323	0.00866777547974801	0.0214849408349336	0.0179206213407446	-0.0130673289671666	-0.00516552472331282	-0.0121319479752792	-0.0131751843717306	-0.0261181560410292	0.0295923445238939	0.0137628585597118	0.00951593568041054	0.00446758304823006	0.00267078653166771	-0.0359996060196172	-0.000709510825584855	-0.0182531076663707	-0.0243168991224688	0.00600367084954349	0.0170059916554002	0.0204190820323117	0.000178472204188138	0.0142501347984031	0.0115175132317919	0.0299883872708187	-0.0290603533975532	-0.0423893504230796	0.0407318908949278	0.0117666369606189	0.0232016748953321	0.0126327943930279	-0.0191680265164464	-0.0775454033246269	0.0413919249367281	0.0108642609231834	-0.0363179079798449	-0.00647126536507715	-0.00736694190759389	0.0177080479840258	0.00598429598388125	0.00200264606120862	-0.0223970034167536	-0.0173091560712721	0.00601392321378959	0.00473371846135645	-0.00166271185803531	-0.00161903889603908	0.0003741077850865	0.00267750024898541	-0.000462543380531425	-0.0014032161880318	0.00158329597789228	-2.59849492713464e-06	0.000899609885641611	-7.83662515897267e-05	0.000672417022785376	1.12380297877368e-15	2.51786158027141e-20	-3.12262280858689e-19	-4.88189180203171e-20	-2.0336228669052e-19	-1.29767074773062e-20	-2.57558805772773e-20	-2.20170587435793e-19	-9.94154169104861e-20	5.12000413685977e-20	-1.09151661626977e-20	6.22910484840545e-20	7.56558116378245e-21	9.37929012653167e-21	1.69038316381642e-22
"Aca_lat_f___Aca_lat_g___Aca_lat_h__reversed_"	-0.201768100001292	-0.00561708961447223	-0.0867896889150891	0.250861007628686	-0.0959104508278681	0.00576429011841258	-0.0465616910158944	0.121417487578904	-0.0252880597899342	0.0239865101861447	0.0364036618265531	-0.0200575174606563	0.0595875536256438	-0.0316990476750025	0.0499944739108793	0.00184351876327586	-0.00961082990270632	-0.0207413654475463	-0.0409288687767965	0.0208392893944032	-0.0355982339522055	0.024671270776697	-0.0316550257859211	0.023248395073308	0.0135192987272391	0.0110129376204279	0.0122675908012307	0.029083688101006	-0.0240340495104144	-0.00969979382968906	-0.00987366697295106	-0.0421272402318496	-0.0130305594748835	-0.0164201816343668	-0.0333234086407182	0.0151407417732298	-0.00670518476928262	0.0150517239614812	-0.00847766603808032	0.0378049152751462	0.0186282845633347	-0.0216729390504848	0.0388665573610468	0.00612465388332672	0.0209810363757814	0.00170462634764414	0.0218938725611835	-0.00494606190727229	-0.00659493000313908	0.0220151922151404	-0.00545169979718504	0.0103015991869231	-0.00690934858448274	-0.00942882907490296	-0.00301718208274721	-0.00286019578272059	0.0399636253668433	-0.00689063145461262	-0.00347644665184028	0.0240521172839682	-0.0279216469181991	-0.0221883125700657	0.000919210428292959	0.028095471882314	-0.0308795314685047	0.00974370895871203	-0.00791026433568132	-4.50440944818243e-05	-0.0149821730378598	0.00479823617113693	-0.0125800507235893	-0.0230324522147998	0.00885212273260445	0.009855927658718	0.0110718943297732	-0.0139205253554493	0.0129956163694686	0.0302304159989316	-0.0424946566467352	-0.00121335692016787	-0.00143036472644462	-0.00581815028292105	0.01360205863874	0.00630139226693402	0.0179968522521705	-0.0309822449989654	-0.0215634559492286	0.0154552781693738	0.00285820163367588	0.00709894114713474	0.0186973275668187	-0.00573423461595487	-0.0223495257482255	0.0357464101179274	-0.0203354946327852	-0.0250920916078088	-0.0332195320692514	0.0244591887642624	-0.0106201421221727	-0.0123261909963285	0.0232733240290759	-0.0173317440992599	-0.0496750081246496	0.0204254442979098	-0.0112236636765911	-0.0211227906416655	-3.62959551762635e-05	0.0197470314309363	0.00721513920988225	0.028276157898349	0.00405013817687798	-0.000173895133093215	-0.00788986606690386	0.00620430530431756	-0.00597610308940176	0.019234472745675	8.52317326008177e-05	-0.0150184731101939	0.0101162550435219	0.0253028195019445	0.0624249328778912	-0.048282701905671	-0.00821012686838119	0.0531791936362365	-0.00192843631251009	0.0179052184040727	-0.000957393589176076	0.0162970290020717	-0.0109630733847824	-0.00085753932197153	-0.0197563578420796	-0.003370357347389	-0.00181354209874727	-0.00487470790516785	0.00247170922773884	-0.00741331183274511	-0.00165121691618585	0.000730207809662367	0.00388059108445764	4.0147902948699e-05	-0.000763875398521054	-0.0004951711236686	-0.000566168153653829	-0.0001974971038178	1.12380297877368e-15	2.51786158018443e-20	-3.12262280858165e-19	-4.88189180206679e-20	-2.03362286690435e-19	-1.29767074771626e-20	-2.57558805771211e-20	-2.20170587435337e-19	-9.94154169105601e-20	5.12000413687978e-20	-1.09151661627405e-20	6.22910484840473e-20	7.56558116375071e-21	9.37929012653432e-21	1.69038316381177e-22
"Aca_lat_i___Aca_lat_j___Aca_lat_k__+1_"	-0.182559011979141	-0.0282285777176926	-0.0369039041755779	0.19436469217423	-0.0739444550479234	0.0743451772119422	-0.0401487057292325	0.0992874100838594	-0.0723693441231927	0.0628742947508442	0.0731402804060884	-0.0452581181795594	0.0585291892866493	-0.00293179611367619	0.00874922482104632	-0.00410933361290149	0.025658321495535	-0.018044063556391	0.00423062946769658	-0.0163439828972727	-0.0382063605911403	0.00678551719583623	0.0115545045028602	0.0149925729006134	0.00950358103727955	0.0128475096299299	-0.0130695280170682	-0.0110361925828894	0.0123276731889475	-0.0066360923815196	-0.0188809269051965	0.0356099031505178	0.0185221265616412	-0.000920425545924492	-0.0132287697812089	0.034595204533748	-0.0117714782833551	0.0158270270447809	-0.0314867307925909	0.0145584518570119	-0.00503058331378299	0.00318268354117503	-0.0309991347478137	-0.0079984940832942	-0.0529961582598705	0.0133520139001015	-0.00173755133652712	-0.00885392746352152	0.0211062029397946	0.0300832765630278	0.00237587140287541	-0.0163411095159359	-0.0111681465976486	0.0211366979814037	-0.0128534713034502	-0.0145683884295196	0.00803424013154152	0.0107753519065405	0.0166712264354567	0.0103815115004917	-0.00325321237260815	0.00748144401512572	0.0162116579470335	0.0390081595118621	-0.0542157378866183	-0.00125651867890839	-0.00507811203183126	0.0124015566333708	0.0425384485602199	-0.0123928972917955	0.0277188394331037	-0.0340018946449686	-0.00528887977801946	-0.0189284466866701	0.0444201915011838	-0.00315692448286237	0.0139111842500513	0.0201741510446468	0.0368384645986349	0.0160554243745675	0.00850518995487748	-0.00549056453078556	0.00498441519095429	0.041650056292968	0.0621484231797617	0.0408636387449222	-0.0286530000121934	-0.00834274491990235	0.0360710017481665	-0.0053197741571426	-0.00408129129186751	0.00390644245601536	0.038902171913438	-0.0442017650501927	0.00588426522713241	-0.0087498570681089	0.0424670788747919	-0.0145524780579098	-0.0514255595174522	0.00501242290725309	0.00299201984056595	0.0289213869044495	0.0528520274220483	0.0430919136716101	-0.0305284602763979	0.0109613804973609	0.0108441459026884	3.97736272660838e-05	0.00856765174338332	-0.0102643152507117	0.00765036278286548	0.0175401788140636	0.0316404447609912	-0.00674356008786609	0.0544829793776585	-0.0160746644978124	0.0183042154318542	0.0240001140217552	-0.0121765932638223	0.0138436460355651	0.0228794913962495	0.00440471393763838	-0.00628539838584046	0.0043382307292522	0.00253801843114479	0.00154877962144847	-0.00483323817861961	-0.00696931334199684	-0.00237784715431062	0.00816369451143161	0.00763974021008423	-0.00359873277636872	0.001777848131878	0.00391533275576908	-0.00205464078512363	0.00454882423940563	-0.00098333058677445	-0.000885023524257318	-0.0016792936519947	0.000343395001454651	0.000499461698337974	7.03200508040367e-05	3.06696895376994e-06	0.000218085998333977	1.12380297877365e-15	2.51786158021137e-20	-3.12262280858228e-19	-4.88189180205343e-20	-2.03362286690654e-19	-1.29767074772936e-20	-2.57558805775019e-20	-2.20170587434937e-19	-9.94154169105234e-20	5.12000413685204e-20	-1.09151661628331e-20	6.22910484840115e-20	7.56558116379418e-21	9.37929012651005e-21	1.69038316386255e-22
"Aca_lat_n___Aca_lat_o___Aca_lat_p__+1_"	-0.190520278206152	0.00342144229185868	-0.0525579457220393	0.198883360566854	-0.0577909496680706	0.0438546957173352	-0.0241146663855671	0.137162525897265	-0.0693862038397432	0.0583516767397308	0.0579551338692717	-0.0245705475755169	0.0547831013708298	-0.0259606646201082	0.0282715217804828	-0.0389830990414946	0.0311781801582902	-0.011060143340303	-0.0392190156620243	0.056128501464131	-0.0402896830563281	-0.0180237785940028	-0.00662818085653107	0.0171739761983239	-0.00243796376839726	0.0560318137935518	-0.000897451111825897	0.0203843559148583	-0.0295117014246768	-0.00223328889688996	-0.0223970907662683	-0.0133156367967086	0.00277812242755359	0.00564344706044279	-0.0531574025562123	0.0118437476023557	-0.0454889543615108	0.0561048597294043	-0.0151719519852647	0.0495664449542941	0.0336347598125701	-0.0233274362359603	0.0153413088985476	-0.0245494283290882	0.00332942901004858	0.0180096394302756	0.050397977882912	-0.0322349952829994	-0.00788579052216264	0.0151167439957229	-0.0507322346070781	-0.0272242679238103	-0.0180120308055835	-0.002770043206244	-0.0311337983770391	-0.000833305538578628	0.00691563284250217	-0.00107521446327318	0.00974513361490739	0.00123658614874211	-0.00726861411930045	-0.0216670976166381	0.0238312145980201	0.0340515233587361	-0.0239274775413972	-0.00648013681957709	0.0131456087245393	-0.0139546127897672	-0.00739269020302557	0.0508747760219522	-0.00198878136602534	0.0125361342956868	-0.0175693323120056	-0.00777419899277253	-0.0230336273301192	-0.0167570695257467	-0.0267825871242546	-0.0236555665218431	0.0149099900930982	0.00807695219360314	0.00557104093106376	-0.00261527205641402	-0.0169548847415391	-0.0273299455065538	-0.0415563303705801	0.0131605051199771	0.0411935936690961	-0.03412074420199	-0.00222096134204843	-0.0107722433119179	-0.007172545102787	-0.0157569112710025	0.00296514564630246	-0.0101382792609124	0.0223019998999302	0.0289507244708114	0.0249736970981451	-0.0187684133679679	0.0198304330606435	0.00485984963850162	-0.033400337033659	0.000963215953039479	0.0371187965876705	-0.0285222668710164	0.0435729178150411	0.0146636072771811	0.00304679669721728	-0.0297438376907426	-0.0158296517787198	-0.0214049964470276	-0.00571854766814989	-0.0129219912294268	-0.0147086717829448	0.01047763173038	0.0047253822642991	-0.0151457286321527	-0.00402822042171634	-0.0104570335174617	-0.0178231533870369	-0.0141914169716058	-0.00120144699062561	0.0117837795453388	-0.0039614862630074	0.0100457714404756	-0.0168141567261002	0.0101000052985885	0.0146028034628533	0.02671180741363	-0.00500318797699024	-0.0369927190501307	-0.0422566840160811	0.0110313328069079	-0.000812600944318536	-0.0109817341150679	-0.00295795762630245	-0.003961819177133	-0.00667965753339572	-0.00126353979793324	-0.00104995625096951	0.000871960076789048	-0.000841095784778264	0.000190839383522571	0.000102926845298563	-0.000206117877562945	1.12380297877356e-15	2.51786158024907e-20	-3.12262280859047e-19	-4.88189180204855e-20	-2.03362286690567e-19	-1.29767074769834e-20	-2.57558805772194e-20	-2.20170587435206e-19	-9.94154169102716e-20	5.12000413687578e-20	-1.09151661628293e-20	6.22910484839569e-20	7.56558116377466e-21	9.3792901265394e-21	1.69038316388977e-22
"Aca_lat_r___Aca_lat_s___Aca_lat_t__reversed_"	-0.199807607247875	-0.000797368506590588	-0.0853547551008051	0.24726166079934	-0.112502275057369	0.02156415885265	-0.0567695416442509	0.125241233250648	-0.0317043482408298	0.0246358132065353	0.0416093418389377	-0.0138032906594089	0.0671415339895834	-0.0357806692838708	0.0420092599316781	-0.000176426652139159	-0.0106452517632403	-0.0314103366639327	-0.042969728354532	0.0101555371926854	-0.0252901386106218	0.0290528252373487	-0.00819447029156468	0.0243727716091283	-0.000227235836529477	0.0191837450154097	0.00592847283001898	0.011193038705839	-0.00133921240262985	-0.000446178417325859	-0.00731319120939761	-0.0233201799938082	-0.0147222092160466	-0.0132194594561719	-0.0424909699484666	0.0312644995846994	-0.0295779935080609	0.0323071704703685	-0.0222472897685641	0.0261264013898634	0.027854391591224	-0.0284465760011299	0.0515331740102293	0.0145729856428999	0.0112678364337869	-0.00885837988088184	0.0403303727000798	-0.00189462228339098	-0.0245361946706936	0.0044136860997665	-0.0172296868615925	0.0144002488552675	-0.0203476130516847	-0.0110620121135925	-0.0277831114430901	0.00538362609766227	0.0416008569676636	0.0127801814789335	-0.00137616246362466	-0.00430340752261609	-0.0156359875563537	-0.0263968861952137	0.00712689335025568	0.0537898054012317	-0.038821492378284	-0.00468341827160461	0.0175996429839504	-0.0119983050618717	-0.010011011870265	0.0156425157321969	-0.0036617348760967	-0.0136640956028247	0.00836367350625759	0.0102586389791043	0.00753365580707488	0.00286609137917919	-0.0228526098475696	-0.0161720074557827	-0.0332042697789394	-0.00927653913227936	-0.0182540799337611	0.00598068227887765	0.017495151736305	-0.0129935373172687	-0.021043062697614	0.0164859718759821	0.029875883225656	0.00671826414752782	-0.00138817823893538	-0.0254233350134168	0.00357144505322281	-0.00767012693908595	0.00188536453424996	0.0103711749959042	0.0163888855181928	0.0187201569572193	-0.0188789471436421	-0.00322170695328686	0.0175215535445136	0.00823685648232453	-0.0142770099279985	-0.0124632596403808	0.00161689777599007	-0.0190685007939736	0.00179699724789525	0.0058150512786913	-0.014555914677803	-0.0100892062454362	-0.00825967007948298	-0.00538146144602148	-0.0029824728421513	-0.0122237906737317	-0.0214777544625992	0.00108765782755643	-0.0137314953470876	-0.00416758008841039	-0.000884029430755544	-0.00654716580511265	0.00351572596234478	-0.00307173913318265	-0.013090220535496	-0.00494909575570113	0.00453268940787889	-0.0272134571134225	0.0172943557703111	-0.0211637084284768	-0.0222757657763474	-0.0432193500967366	0.014096497860474	0.0483844534732442	0.0621213348951554	-0.00851946264890898	-0.00367590231073791	0.0129118981276176	0.00509390938275589	0.00620038535072471	0.00543698114215218	0.00165234094187895	-0.00103440834430689	-0.0010977818304025	0.00140187834643924	0.000122444170210531	0.000352560831545383	-0.000334782719146037	1.12380297877372e-15	2.51786158021342e-20	-3.12262280858352e-19	-4.88189180208801e-20	-2.03362286690092e-19	-1.29767074778611e-20	-2.57558805776055e-20	-2.20170587435932e-19	-9.94154169103519e-20	5.12000413684331e-20	-1.09151661625038e-20	6.22910484840194e-20	7.56558116378992e-21	9.37929012651765e-21	1.69038316387768e-22
"Ana_tes_b___Ana_tes_c___Ana_tes_d__+1_"	-0.124721801177578	-0.00810256417734587	0.0207101699476797	0.0316348952055955	0.0612175524967191	0.0836631551481534	-0.0036627831763902	-0.00827750099853666	-0.0518920238718606	0.0217017725494846	-0.0468675821096056	-0.0178704288041187	-0.0260158466903049	-0.0174516826736933	-0.0225070390071059	-0.0507582955108286	0.00538259635500004	0.0116752450102674	0.0125604927548478	0.019817846666161	0.0882429325970176	-0.0233029864433249	0.0278378186398484	0.0503374423067506	0.103592071400311	-0.0358675365815601	0.00366598594854483	-0.0529903766635763	-0.00398026433914281	-0.000789003493950594	-0.0243529467371077	-0.0178335581758773	0.0192180381340865	-0.0561794183429353	0.0287731391687005	-0.000869123318239961	-0.0475221678309816	0.0486694991847343	-0.0495930837135598	-0.0633172321739714	0.0574153363963936	0.0925860693392815	0.00430138868687176	0.101718623941853	-0.00408658171738627	0.00178318807294426	0.145815497534934	-0.0483217021002439	0.0444445456207323	-0.024445678762048	-0.052041211028144	-0.0144492387106516	-0.0152764967307097	0.0534267883478917	0.0523543804280268	0.115209300656811	-0.0391150022909569	-0.0624789511725852	-0.0664652318591389	-0.000500237164158636	0.00119420174464964	-0.00061257498756839	-0.0495776222429065	-0.0254817578355862	-0.0137674706443266	0.00733143545736378	0.00848537597638559	-0.00764297652041012	-0.0389057581743608	0.0199612495522085	0.00328266813545841	-0.0294876386525771	-0.011776609539318	0.000121369109400646	0.0133050740538885	0.020723452076461	0.0235607908509912	-0.0282430742434247	0.00609162593635865	0.0231131294570381	0.00153741509481351	-0.016005858311569	0.025366216477319	0.0122455585694847	-0.0120694055012241	-0.0155717348397357	-0.0164785187412092	-0.000878190089969218	0.0109868023458086	-0.00324293895336783	-0.00218021252757136	-0.00377261985768479	-0.00666076683401143	-0.00807503798645585	-0.0147964441389306	-0.0164098882142342	0.00988195272899488	-0.00754289894511327	-0.00183811496158906	-0.00794377451969389	0.00666351157759652	0.00788370089323601	-0.00247354236388165	-0.00850473538496496	-0.0089402121970939	-0.00108608167008154	0.00244721070822296	-0.00139629948826516	0.00642131715170453	-0.00544433690049987	0.0056968161220874	-0.00467615052020945	0.0047726629829474	-0.000353819040930684	-0.00382262245983859	-0.000917298726483062	-0.000462489878412176	0.00291971152971495	0.00563647381280408	-0.00185616117428439	-0.00136038149355405	-0.00142818878793545	-0.00094493645342875	-0.0018089520547473	0.00244008000255916	8.69153845590418e-05	-0.00369721256023296	-0.00314402325541933	0.00041318472858522	-0.00207983654209578	0.000740006658237806	-0.00301091604873479	-0.000683630990618018	-0.00292981738404643	-0.000690297885812991	-0.00240068974635207	0.000364057900470193	0.000764248555976332	-0.000518303145587411	0.000381683285437408	-0.000144491564456877	0.00041140579238388	0.000209606818256441	-9.5176401082868e-05	1.1238029787736e-15	2.51786158017233e-20	-3.12262280858114e-19	-4.88189180199255e-20	-2.03362286690383e-19	-1.29767074773291e-20	-2.57558805770975e-20	-2.20170587435578e-19	-9.94154169103028e-20	5.12000413686898e-20	-1.09151661627128e-20	6.22910484840063e-20	7.56558116378651e-21	9.37929012651229e-21	1.69038316379817e-22
"Ano_fim_a___Ano_fim_b___Ano_fim_c__reversed_"	-0.16940137427512	-0.0476077576101627	0.0540819695078447	-0.0029904037675128	-0.0159453926718376	0.0160078285856364	0.0359029847308737	-0.192720676535063	-0.0180689794793689	0.0654957600440555	0.0343148190913035	-0.0197332650487384	-0.0966084031012504	0.0510460383126687	-0.0282885850509077	0.0449187090760471	-0.0470090189855477	0.0824047383660942	-0.0230487887044401	-0.00977113059204983	-0.0757810209761316	0.0122412684797634	0.00589830805986665	-0.0258208559938	0.0257996999217933	0.0207769956058545	0.0299431182054723	-0.0667912739808326	-0.0746225644499695	-0.0505601550319958	-0.0177252308079398	-0.0456205644254868	0.00965737851478593	0.045706788493258	0.0384722080799823	0.0315406523650258	0.040426983207878	0.0825814294274849	0.0477976473165375	0.00917159899572043	-0.0234684025194827	-0.0242174595681954	0.0526814787454713	-0.00919225814371994	-0.0218883211971784	0.00465473234565938	0.000421786306860103	0.0274795393160781	0.00832838847194968	-0.0106238618284156	0.00305695922530516	-0.0172319870759325	0.0135507992649404	0.00383272290944823	-0.00610146401852897	0.0259168335627987	0.0341852999040238	-0.0123991816690138	-0.00361360513975287	0.00704537987460283	-0.0242038901730454	-0.000800453933571544	0.00429028891896771	0.0190061088818563	-0.0094407144559326	-0.017068390807204	0.00114524042295431	-0.00716212854099118	0.0108195261835362	0.013344914249636	0.00223218832648054	0.00394475864225634	-0.00752042368053755	-0.00198919541715177	0.00481949390905888	0.0152514318278538	0.0145693395397454	-0.00453945614071778	0.0082854158600515	0.00245630304026888	-0.00902373265659982	0.0103945953502689	-0.00740983472208876	-0.00486979972895622	-0.0098666383784263	0.0129032540341395	0.00415703463660061	-0.000385611420003308	-0.00980553961488863	0.0125674245447774	-0.000630348411282598	-0.00884401295112493	0.0217691761731594	-0.00489799262597366	-0.0289075575985334	0.00736661259058575	0.00702730771006044	-0.0190563334562823	0.0414807894969129	-0.0146766121757141	0.0343151305566502	-0.00487607347622116	0.00145841499960283	-0.00535539530273116	-0.00409722172530518	-0.00347770381770065	-0.00627537326838048	0.00123036735861912	0.00331158417912229	0.0101567764813309	0.017512944834794	-0.0105755628169103	0.0058110540527363	-0.0216840487619498	0.00925758396735603	-0.00519645982134946	0.00902517939661194	0.0112953330038117	0.00459353464159095	0.00077642884017798	-0.00291274392158847	-0.00137269568439119	-0.000804356651118489	0.00376225408799003	-0.00806069086794732	0.0114745066493844	-0.00121448930119943	0.00433961247558273	0.0164098452536904	-0.0146872670231852	-0.00404923217396792	-0.00819372946850891	-0.00402733447232882	0.0724884243931858	0.00794292023642532	-0.0215468202958779	-0.000707884350119598	0.0171495135041899	0.0045585885870581	-0.000249346663223348	0.000693330472908929	0.000355150971776767	0.000375519166174497	-2.90692687320861e-05	1.1238029787736e-15	2.51786158035779e-20	-3.12262280858809e-19	-4.88189180215446e-20	-2.03362286689966e-19	-1.29767074772088e-20	-2.57558805773408e-20	-2.20170587435401e-19	-9.94154169102915e-20	5.12000413687879e-20	-1.09151661626166e-20	6.22910484840817e-20	7.56558116373383e-21	9.37929012647265e-21	1.69038316368048e-22
"Ano_fim_e___Ano_fim_f___Ano_fim_g__+1___reversed_"	-0.147799090717882	-0.0394715922187921	0.0942887390345625	0.0119143462445718	0.0494352076435681	0.0737485804437843	-0.0417802715597734	-0.0540191934872624	-0.0400404257966036	0.0242700045624897	-0.00200378669361137	-0.0217026396416765	-0.0971303532943257	0.0239765578152238	-0.0121471497403856	0.0401604274208649	-0.0441488705277751	0.102251673379137	-0.0514224968851446	0.00678310046860772	-0.0801198829340458	0.0197946721826885	-0.00242722773948179	-0.0187385576692692	0.0199891598408175	-0.00688667478009021	0.0327753642477964	-0.0733647418890992	-0.0817151828401391	-0.0454816366127828	-0.0106027551964284	-0.0564024883738639	0.0117478729221544	0.0507752814546025	0.0588657744829429	0.050074375325525	0.0577020618049591	0.0763569389557132	0.0399646755679958	0.0102259498180918	-0.0203118766377702	-0.0188339946549843	0.0563760688228662	0.00221319415976673	-0.0179786965326963	-0.00906338582640663	-0.0168779355149105	0.0296981704298975	0.0126265942856085	-0.00978758088046311	0.00935638709412508	-0.0077244884972149	0.0049544135302074	0.00451284499051507	0.00113419918405677	0.0196994446991771	0.0384902945370199	-0.012471392461423	0.0106962392066081	0.00811120650795164	-0.0142039468184829	0.00212477055329888	-0.00167094937318474	0.0173229397453963	0.00634164438700583	-0.00686308457724035	-0.0027564004910286	0.00162068966275302	0.00785333377778931	0.010189406261564	-0.0177848306610796	-0.00390382393458897	0.0107513632482063	-0.00382035449901206	0.011048331839475	0.0181070225576937	0.00766049151658019	-0.00834628163938896	0.00767250839425284	0.00472508386585766	-0.00767807207424537	0.010401901325091	0.00638788851239522	0.00759877402260851	-0.0108528013224923	0.0142071611846298	0.00660815654984967	0.00471779096397963	-0.0162343524686185	0.0167927931828263	-0.00817261345389513	0.0037948616453105	0.0241732312035091	-0.00135634751404923	-0.0185006912385746	0.00370863173462646	0.00230591699411535	-0.0130841224735796	0.0358217493046958	-0.0127946253110818	0.0237595827772326	-0.0152243686795511	7.35730597374358e-05	0.00667326951113381	-0.0104671958996164	-0.00414837520650322	0.00643054418402732	0.000633664324034763	0.00480500005993917	0.00103531211058505	0.00620360141690822	-0.0015607818673428	0.00828573513423021	-0.00616600461814495	0.0158187490815246	-0.00124270783790546	0.00530352676911146	-0.0103878433770523	-0.00222280896401748	0.000632907427190795	-0.00855077642031334	-0.00288196961667291	0.00109359825102354	-0.00433114761685463	0.00145836235557381	-0.0162887439355255	0.0027448201834493	-0.00409905179146616	-0.0222569440043907	0.00731920887347034	0.00563369059850466	0.00723942293654882	0.00535899234684463	-0.0754782088360734	-0.00800115569207942	0.0222895629671683	0.00086820921163582	-0.016008764329847	-0.00405691336022119	0.000621364368792676	-0.000209960433191948	-7.67158261852624e-05	-0.000141187532691588	2.71263135137432e-06	1.1238029787736e-15	2.51786158013259e-20	-3.12262280857731e-19	-4.88189180201566e-20	-2.03362286690173e-19	-1.29767074773896e-20	-2.57558805774064e-20	-2.20170587435586e-19	-9.94154169104676e-20	5.12000413685497e-20	-1.09151661628193e-20	6.22910484839794e-20	7.5655811638058e-21	9.37929012657655e-21	1.69038316384777e-22
